review_id,review_text,star_rating,true_label
3358,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3359,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3360,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3361,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3362,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3363,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3364,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3365,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3366,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3367,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3368,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3369,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3370,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3371,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3372,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3373,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3374,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3375,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3376,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3377,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3378,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3379,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3380,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3381,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3382,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
3383,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3384,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3385,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
3386,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3387,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3388,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3389,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3390,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
3391,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
3392,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
3393,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3394,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3395,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3396,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
3397,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3398,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3399,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3400,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3401,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3402,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
3403,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3404,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3405,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3406,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3407,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3408,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3409,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
3410,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
3411,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
3412,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3413,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
3414,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3415,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3416,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3417,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
3418,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3419,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
3420,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3421,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3422,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3423,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
3424,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3425,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
3426,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
3427,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3428,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
3429,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
3430,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3431,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
3432,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
3433,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3434,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
3435,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3436,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3437,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3438,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
3439,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
3440,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
3441,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
3442,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
3443,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
